,,,R1/Ohm,"Std err. R1/Ohm","Rank R1","Q2/F.s^(a - 1)","Std err. Q2/F.s^(a - 1)","Rank Q2",a2/,"Std err. a2","Rank a2",R2,"Std err. R2/Ohm","Rank R2","Q3/F.s^(a - 1)","Std err. Q3/F.s^(a - 1)","Rank Q3",a3/,"Std err. a3","Rank a3",R3,"Std err. R3/Ohm","Rank R3","Q4/F.s^(a - 1)","Std err. Q4/F.s^(a - 1)","Rank Q4",a4/,"Std err. a4","Rank a4",Chi^2/|Z|^2,Chi/sqrt(N)/Ohm
C:\Users\HOME\Desktop\JupyterWorkspace\ALBATROSS_Paper\Revision_EIS\NCM811_EIS_40cells\restcheck\260122020703_43(6-4).mpr,"Cycle 0",,4.25500011444092,xxxx,0.833333333333333,7.97300017438829E-5,xxxx,0.758503401360544,0.729099988937378,xxxx,0.972789115646258,68.5800018310547,xxxx,1,0.00514874638075325,0.000135139612482027,0.568027210884354,0.999976722487495,0.000940958318072765,0.758503401360544,13.9419752764615,0.642307582466807,0.540816326530612,0.189096308984419,0.0219131963137638,0.238095238095238,0.345448208839943,0.0463186844293199,0.299319727891156,0.0166311570791269,0.518357631458367
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Batch mean",,,4.25500011444092,,,7.97300017438829E-5,,,0.729099988937378,,,68.5800018310547,,,0.00514874653890729,,,0.999976694583893,,,13.9419755935669,,,0.189096301794052,,,0.345448195934296,,,,
"Batch standard deviation",,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Equivalent circuit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1+Q2/R2+Q3/(R3+Q4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
