,,,R1/Ohm,"Std err. R1/Ohm","Rank R1","Q2/F.s^(a - 1)","Std err. Q2/F.s^(a - 1)","Rank Q2",a2/,"Std err. a2","Rank a2",R2,"Std err. R2/Ohm","Rank R2","Q3/F.s^(a - 1)","Std err. Q3/F.s^(a - 1)","Rank Q3",a3/,"Std err. a3","Rank a3",R3,"Std err. R3/Ohm","Rank R3","Q4/F.s^(a - 1)","Std err. Q4/F.s^(a - 1)","Rank Q4",a4/,"Std err. a4","Rank a4",Chi^2/|Z|^2,Chi/sqrt(N)/Ohm
C:\Users\HOME\Desktop\JupyterWorkspace\ALBATROSS_Paper\Revision_EIS\NCM811_EIS_40cells\restcheck\260121232439_43(6-4).mpr,"Cycle 0",,4.42600011825562,xxxx,0.847972972972973,8.45999966259114E-5,xxxx,0.746621621621622,0.727199971675873,xxxx,0.959459459459459,60.6699981689453,xxxx,1,0.00598794245161978,0.000192386330635346,0.560810810810811,0.999999995196589,0.000911249071432989,0.75,11.2138259141276,0.471344763647366,0.537162162162162,0.229829228460635,0.0245785000313872,0.22972972972973,0.354821135913609,0.0381572707347752,0.297297297297297,0.0170057401149261,0.502183381372498
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Batch mean",,,4.42600011825562,,,8.45999966259114E-5,,,0.727199971675873,,,60.6699981689453,,,0.0059879426844418,,,1,,,11.2138261795044,,,0.229829221963882,,,0.354821145534515,,,,
"Batch standard deviation",,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Equivalent circuit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1+Q2/R2+Q3/(R3+Q4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
