,,,R1/Ohm,"Std err. R1/Ohm","Rank R1","Q2/F.s^(a - 1)","Std err. Q2/F.s^(a - 1)","Rank Q2",a2/,"Std err. a2","Rank a2",R2,"Std err. R2/Ohm","Rank R2","Q3/F.s^(a - 1)","Std err. Q3/F.s^(a - 1)","Rank Q3",a3/,"Std err. a3","Rank a3",R3,"Std err. R3/Ohm","Rank R3","Q4/F.s^(a - 1)","Std err. Q4/F.s^(a - 1)","Rank Q4",a4/,"Std err. a4","Rank a4",Chi^2/|Z|^2,Chi/sqrt(N)/Ohm
C:\Users\HOME\Desktop\JupyterWorkspace\ALBATROSS_Paper\Revision_EIS\NCM811_EIS_40cells\restcheck\260122022814_43(6-4).mpr,"Cycle 0",,4.30299997329712,xxxx,0.836734693877551,7.78899993747473E-5,xxxx,0.758503401360544,0.731400012969971,xxxx,0.972789115646258,69.5500030517578,xxxx,1,0.00510633192978336,0.000149605572728282,0.568027210884354,0.999999999999999,0.000555058891081507,0.758503401360544,14.6345976176832,0.82714366326035,0.540816326530612,0.199031868887135,0.0283832167889912,0.23469387755102,0.363186909633827,0.0604860133990724,0.299319727891156,0.0108867855001934,0.511144074113297
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Batch mean",,,4.30299997329712,,,7.78899993747473E-5,,,0.731400012969971,,,69.5500030517578,,,0.00510633178055286,,,1,,,14.6345977783203,,,0.199031874537468,,,0.363186895847321,,,,
"Batch standard deviation",,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Equivalent circuit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1+Q2/R2+Q3/(R3+Q4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
