,,,R1/Ohm,"Std err. R1/Ohm","Rank R1","Q2/F.s^(a - 1)","Std err. Q2/F.s^(a - 1)","Rank Q2",a2/,"Std err. a2","Rank a2",R2,"Std err. R2/Ohm","Rank R2","Q3/F.s^(a - 1)","Std err. Q3/F.s^(a - 1)","Rank Q3",a3/,"Std err. a3","Rank a3",R3,"Std err. R3/Ohm","Rank R3","Q4/F.s^(a - 1)","Std err. Q4/F.s^(a - 1)","Rank Q4",a4/,"Std err. a4","Rank a4",Chi^2/|Z|^2,Chi/sqrt(N)/Ohm
C:\Users\HOME\Desktop\JupyterWorkspace\ALBATROSS_Paper\Revision_EIS\NCM811_EIS_40cells\restcheck\260122010701_43(6-4).mpr,"Cycle 0",,4.28499984741211,xxxx,0.827702702702703,8.11100035207346E-5,xxxx,0.75,0.728399991989136,xxxx,0.962837837837838,66.2699966430664,xxxx,1,0.00526859008371038,0.000143683278936031,0.564189189189189,1,1.5553803172752E-5,0.753378378378378,12.8571245739335,0.87780127139691,0.537162162162162,0.184556115551232,0.0263201991441261,0.239864864864865,0.327864863826569,0.0607508057048102,0.293918918918919,0.0168473359459037,0.547300180534478
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Batch mean",,,4.28499984741211,,,8.11100035207346E-5,,,0.728399991989136,,,66.2699966430664,,,0.00526859005913138,,,1,,,12.8571243286133,,,0.184556111693382,,,0.327864855527878,,,,
"Batch standard deviation",,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Equivalent circuit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1+Q2/R2+Q3/(R3+Q4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
