,,,R1/Ohm,"Std err. R1/Ohm","Rank R1","Q2/F.s^(a - 1)","Std err. Q2/F.s^(a - 1)","Rank Q2",a2/,"Std err. a2","Rank a2",R2,"Std err. R2/Ohm","Rank R2","Q3/F.s^(a - 1)","Std err. Q3/F.s^(a - 1)","Rank Q3",a3/,"Std err. a3","Rank a3",R3,"Std err. R3/Ohm","Rank R3","Q4/F.s^(a - 1)","Std err. Q4/F.s^(a - 1)","Rank Q4",a4/,"Std err. a4","Rank a4",Chi^2/|Z|^2,Chi/sqrt(N)/Ohm
C:\Users\HOME\Desktop\JupyterWorkspace\ALBATROSS_Paper\Revision_EIS\NCM811_EIS_40cells\restcheck\260122001032_43(6-4).mpr,"Cycle 0",,4.35099983215332,xxxx,0.834459459459459,8.24200033093803E-5,xxxx,0.75,0.728600025177002,xxxx,0.962837837837838,62.7200012207031,xxxx,1,0.00583659205902092,0.000129966115021475,0.567567567567568,0.999999999999987,0.00165817126814385,0.753378378378378,13.2875823897898,0.224077132187202,0.537162162162162,0.26913557177537,0.0222773669859481,0.219594594594595,0.44780668696883,0.0318790541964469,0.304054054054054,0.0161315282246976,0.509211802636331
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Batch mean",,,4.35099983215332,,,8.24200033093803E-5,,,0.728600025177002,,,62.7200012207031,,,0.00583659205585718,,,1,,,13.2875823974609,,,0.269135564565659,,,0.447806686162949,,,,
"Batch standard deviation",,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Equivalent circuit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1+Q2/R2+Q3/(R3+Q4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
