,,,R1/Ohm,"Std err. R1/Ohm","Rank R1","Q2/F.s^(a - 1)","Std err. Q2/F.s^(a - 1)","Rank Q2",a2/,"Std err. a2","Rank a2",R2,"Std err. R2/Ohm","Rank R2","Q3/F.s^(a - 1)","Std err. Q3/F.s^(a - 1)","Rank Q3",a3/,"Std err. a3","Rank a3",R3,"Std err. R3/Ohm","Rank R3","Q4/F.s^(a - 1)","Std err. Q4/F.s^(a - 1)","Rank Q4",a4/,"Std err. a4","Rank a4",Chi^2/|Z|^2,Chi/sqrt(N)/Ohm
C:\Users\HOME\Desktop\JupyterWorkspace\ALBATROSS_Paper\Revision_EIS\NCM811_EIS_40cells\restcheck\260122004550_43(6-4).mpr,"Cycle 0",,4.29099988937378,xxxx,0.824324324324324,8.13399965409189E-5,xxxx,0.746621621621622,0.728600025177002,xxxx,0.959459459459459,64.7799987792969,xxxx,1,0.00514083669623502,0.000136957743725039,0.560810810810811,1,0,0.75,12.0559832627458,0.837982603663511,0.537162162162162,0.165115423310313,0.0242988674167493,0.260135135135135,0.274144536658914,0.0441074097227326,0.290540540540541,0.0176100355150301,0.470316216088906
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Batch mean",,,4.29099988937378,,,8.13399965409189E-5,,,0.728600025177002,,,64.7799987792969,,,0.00514083681628108,,,1,,,12.055983543396,,,0.165115416049957,,,0.274144530296326,,,,
"Batch standard deviation",,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Equivalent circuit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1+Q2/R2+Q3/(R3+Q4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
