,,,R1/Ohm,"Std err. R1/Ohm","Rank R1","Q2/F.s^(a - 1)","Std err. Q2/F.s^(a - 1)","Rank Q2",a2/,"Std err. a2","Rank a2",R2,"Std err. R2/Ohm","Rank R2","Q3/F.s^(a - 1)","Std err. Q3/F.s^(a - 1)","Rank Q3",a3/,"Std err. a3","Rank a3",R3,"Std err. R3/Ohm","Rank R3","Q4/F.s^(a - 1)","Std err. Q4/F.s^(a - 1)","Rank Q4",a4/,"Std err. a4","Rank a4",Chi^2/|Z|^2,Chi/sqrt(N)/Ohm
C:\Users\HOME\Desktop\JupyterWorkspace\ALBATROSS_Paper\Revision_EIS\NCM811_EIS_40cells\restcheck\260122014220_43(6-4).mpr,"Cycle 0",,4.27730235669779,0.0591445641338698,0.833333333333333,8.02117580222818E-5,2.85257464602165E-6,0.758503401360544,0.728553402485542,0.00438348706946539,0.972789115646258,68.4342604732077,0.197543067839784,1,0.00526299979537725,xxxx,0.568027210884354,1,xxxx,0.758503401360544,13.9899997711182,xxxx,0.540816326530612,0.195299997925758,xxxx,0.238095238095238,0.347400009632111,xxxx,0.299319727891156,0.0171708401387876,0.535625976969537
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Batch mean",,,4.27730226516724,,,8.02117574494332E-5,,,0.728553414344788,,,68.4342575073242,,,0.00526299979537725,,,1,,,13.9899997711182,,,0.195299997925758,,,0.347400009632111,,,,
"Batch standard deviation",,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Equivalent circuit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1+Q2/R2+Q3/(R3+Q4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
