,,,R1/Ohm,"Std err. R1/Ohm","Rank R1","Q2/F.s^(a - 1)","Std err. Q2/F.s^(a - 1)","Rank Q2",a2/,"Std err. a2","Rank a2",R2,"Std err. R2/Ohm","Rank R2","Q3/F.s^(a - 1)","Std err. Q3/F.s^(a - 1)","Rank Q3",a3/,"Std err. a3","Rank a3",R3,"Std err. R3/Ohm","Rank R3","Q4/F.s^(a - 1)","Std err. Q4/F.s^(a - 1)","Rank Q4",a4/,"Std err. a4","Rank a4",Chi^2/|Z|^2,Chi/sqrt(N)/Ohm
C:\Users\HOME\Desktop\JupyterWorkspace\ALBATROSS_Paper\Revision_EIS\NCM811_EIS_40cells\restcheck\260121234921_43(6-4).mpr,"Cycle 0",,4.38700008392334,xxxx,0.841216216216216,8.33200028864667E-5,xxxx,0.75,0.727400004863739,xxxx,0.962837837837838,63.2000007629395,xxxx,1,0.00570293567627876,0.00015753238538866,0.560810810810811,0.999999999999995,0.00116862393814546,0.75,12.5906291520969,0.536187624097674,0.537162162162162,0.233353885792529,0.0266271719293344,0.226351351351351,0.38836194971567,0.0539289306847004,0.300675675675676,0.0168680941848235,0.54426617135159
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Batch mean",,,4.38700008392334,,,8.33200028864667E-5,,,0.727400004863739,,,63.2000007629395,,,0.00570293562486768,,,1,,,12.5906295776367,,,0.23335388302803,,,0.38836196064949,,,,
"Batch standard deviation",,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Equivalent circuit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1+Q2/R2+Q3/(R3+Q4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
