,,,R1/Ohm,"Std err. R1/Ohm","Rank R1","Q2/F.s^(a - 1)","Std err. Q2/F.s^(a - 1)","Rank Q2",a2/,"Std err. a2","Rank a2",R2,"Std err. R2/Ohm","Rank R2","Q3/F.s^(a - 1)","Std err. Q3/F.s^(a - 1)","Rank Q3",a3/,"Std err. a3","Rank a3",R3,"Std err. R3/Ohm","Rank R3","Q4/F.s^(a - 1)","Std err. Q4/F.s^(a - 1)","Rank Q4",a4/,"Std err. a4","Rank a4",Chi^2/|Z|^2,Chi/sqrt(N)/Ohm
C:\Users\HOME\Desktop\JupyterWorkspace\ALBATROSS_Paper\Revision_EIS\NCM811_EIS_40cells\restcheck\260122004219_43(6-4).mpr,"Cycle 0",,4.30700016021729,xxxx,0.831081081081081,8.26899995445274E-5,xxxx,0.75,0.727199971675873,xxxx,0.962837837837838,64.6600036621094,xxxx,1,0.00560930693823462,0.000174670084676372,0.564189189189189,0.999999999999994,0.000157625260092342,0.753378378378378,12.9202311347386,0.675013475696027,0.537162162162162,0.207501145494259,0.0262659977026858,0.233108108108108,0.342895061002644,0.0484404892850542,0.297297297297297,0.0161737737125921,0.546039332913226
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Batch mean",,,4.30700016021729,,,8.26899995445274E-5,,,0.727199971675873,,,64.6600036621094,,,0.00560930697247386,,,1,,,12.9202308654785,,,0.207501143217087,,,0.342895060777664,,,,
"Batch standard deviation",,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Equivalent circuit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1+Q2/R2+Q3/(R3+Q4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
