,,,R1/Ohm,"Std err. R1/Ohm","Rank R1","Q2/F.s^(a - 1)","Std err. Q2/F.s^(a - 1)","Rank Q2",a2/,"Std err. a2","Rank a2",R2,"Std err. R2/Ohm","Rank R2","Q3/F.s^(a - 1)","Std err. Q3/F.s^(a - 1)","Rank Q3",a3/,"Std err. a3","Rank a3",R3,"Std err. R3/Ohm","Rank R3","Q4/F.s^(a - 1)","Std err. Q4/F.s^(a - 1)","Rank Q4",a4/,"Std err. a4","Rank a4",Chi^2/|Z|^2,Chi/sqrt(N)/Ohm
C:\Users\HOME\Desktop\JupyterWorkspace\ALBATROSS_Paper\Revision_EIS\NCM811_EIS_40cells\restcheck\260122012109_43(6-4).mpr,"Cycle 0",,4.3289999961853,xxxx,0.831081081081081,7.98300025053322E-5,xxxx,0.75,0.730400025844574,xxxx,0.962837837837838,66.4100036621094,xxxx,1,0.00528787843348022,0.000148643308964369,0.564189189189189,0.999999999999995,0.000829702661297515,0.753378378378378,14.0935719443029,0.615857839752369,0.537162162162162,0.218546027560964,0.0263634386770285,0.22972972972973,0.382420736043455,0.0515454910641214,0.300675675675676,0.0115120106588957,0.527850673025085
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Batch mean",,,4.3289999961853,,,7.98300025053322E-5,,,0.730400025844574,,,66.4100036621094,,,0.00528787821531296,,,1,,,14.0935716629028,,,0.218546032905579,,,0.382420748472214,,,,
"Batch standard deviation",,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Equivalent circuit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1+Q2/R2+Q3/(R3+Q4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
