,,,R1/Ohm,"Std err. R1/Ohm","Rank R1","Q2/F.s^(a - 1)","Std err. Q2/F.s^(a - 1)","Rank Q2",a2/,"Std err. a2","Rank a2",R2,"Std err. R2/Ohm","Rank R2","Q3/F.s^(a - 1)","Std err. Q3/F.s^(a - 1)","Rank Q3",a3/,"Std err. a3","Rank a3",R3,"Std err. R3/Ohm","Rank R3","Q4/F.s^(a - 1)","Std err. Q4/F.s^(a - 1)","Rank Q4",a4/,"Std err. a4","Rank a4",Chi^2/|Z|^2,Chi/sqrt(N)/Ohm
C:\Users\HOME\Desktop\JupyterWorkspace\ALBATROSS_Paper\Revision_EIS\NCM811_EIS_40cells\restcheck\260121233845_43(6-4).mpr,"Cycle 0",,4.37828840479711,0.0601741923545029,0.837837837837838,8.45883676154018E-5,2.94579084525514E-6,0.75,0.726179190562154,0.0042965654485193,0.962837837837838,62.1960430665056,0.200937369438219,1,0.00587400002405047,xxxx,0.560810810810811,1,xxxx,0.75,11.5299997329712,xxxx,0.537162162162162,0.219799995422363,xxxx,0.233108108108108,0.351500004529953,xxxx,0.297297297297297,0.0194921572710752,0.507567107461494
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Batch mean",,,4.37828826904297,,,8.4588369645644E-5,,,0.726179182529449,,,62.196044921875,,,0.00587400002405047,,,1,,,11.5299997329712,,,0.219799995422363,,,0.351500004529953,,,,
"Batch standard deviation",,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Equivalent circuit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1+Q2/R2+Q3/(R3+Q4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
