,,,R1/Ohm,"Std err. R1/Ohm","Rank R1","Q2/F.s^(a - 1)","Std err. Q2/F.s^(a - 1)","Rank Q2",a2/,"Std err. a2","Rank a2",R2,"Std err. R2/Ohm","Rank R2","Q3/F.s^(a - 1)","Std err. Q3/F.s^(a - 1)","Rank Q3",a3/,"Std err. a3","Rank a3",R3,"Std err. R3/Ohm","Rank R3","Q4/F.s^(a - 1)","Std err. Q4/F.s^(a - 1)","Rank Q4",a4/,"Std err. a4","Rank a4",Chi^2/|Z|^2,Chi/sqrt(N)/Ohm
C:\Users\HOME\Desktop\JupyterWorkspace\ALBATROSS_Paper\Revision_EIS\NCM811_EIS_40cells\restcheck\260122004922_43(6-4).mpr,"Cycle 0",,4.2960000038147,xxxx,0.831081081081081,8.15199964563362E-5,xxxx,0.75,0.727999985218048,xxxx,0.962837837837838,65.5800018310547,xxxx,1,0.00536906794780694,0.000142900090684095,0.564189189189189,0.99999999999993,0.00127273774017574,0.753378378378378,13.3425906564516,0.667447697341768,0.537162162162162,0.203136648860641,0.0255953426619939,0.233108108108108,0.349542896740595,0.0440506389857431,0.297297297297297,0.0188113242238979,0.558251064744207
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Batch mean",,,4.2960000038147,,,8.15199964563362E-5,,,0.727999985218048,,,65.5800018310547,,,0.00536906812340021,,,1,,,13.3425903320313,,,0.203136652708054,,,0.349542886018753,,,,
"Batch standard deviation",,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Equivalent circuit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1+Q2/R2+Q3/(R3+Q4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
