,,,R1/Ohm,"Std err. R1/Ohm","Rank R1","Q2/F.s^(a - 1)","Std err. Q2/F.s^(a - 1)","Rank Q2",a2/,"Std err. a2","Rank a2",R2,"Std err. R2/Ohm","Rank R2","Q3/F.s^(a - 1)","Std err. Q3/F.s^(a - 1)","Rank Q3",a3/,"Std err. a3","Rank a3",R3,"Std err. R3/Ohm","Rank R3","Q4/F.s^(a - 1)","Std err. Q4/F.s^(a - 1)","Rank Q4",a4/,"Std err. a4","Rank a4",Chi^2/|Z|^2,Chi/sqrt(N)/Ohm
C:\Users\HOME\Desktop\JupyterWorkspace\ALBATROSS_Paper\Revision_EIS\NCM811_EIS_40cells\restcheck\260122015627_43(6-4).mpr,"Cycle 0",,4.30700016021729,xxxx,0.836734693877551,7.91799975559115E-5,xxxx,0.758503401360544,0.730400025844574,xxxx,0.972789115646258,68.1100006103516,xxxx,1,0.0052528201477897,0.000115124922750014,0.568027210884354,0.999999999999995,0.000766273990649441,0.758503401360544,14.2842733809254,0.617267413662317,0.540816326530612,0.203196535263172,0.0220847206333363,0.23469387755102,0.362852336640341,0.0523864239890978,0.299319727891156,0.0110300185400793,0.509832589216016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Batch mean",,,4.30700016021729,,,7.91799975559115E-5,,,0.730400025844574,,,68.1100006103516,,,0.00525281997397542,,,1,,,14.284273147583,,,0.203196540474892,,,0.362852334976196,,,,
"Batch standard deviation",,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Equivalent circuit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1+Q2/R2+Q3/(R3+Q4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
